Serial Number;205145
Device Identity;205145-10mH2O
Exported from File;C:\Users\mauro_adm\Documents\KELLER\LOGGER_5\data\205145-10mH2O_09_08_2024-07_30_00.DX5
Record Start Time;09/08/2024 07:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;uS/cm
No;;Date;Time;P1;TOB1;ConRaw
461;;09/08/2024;07:37:40;726,532;14,54;0,00000;
462;;09/08/2024;07:37:41;726,486;14,54;0,00000;
463;;09/08/2024;07:37:42;726,532;14,54;0,00000;
464;;09/08/2024;07:37:43;726,517;14,54;0,00000;
465;;09/08/2024;07:37:44;726,486;14,54;0,00000;
466;;09/08/2024;07:37:45;726,532;14,54;0,00000;
467;;09/08/2024;07:37:46;726,532;14,56;0,00000;
468;;09/08/2024;07:37:47;726,486;14,54;0,00000;
469;;09/08/2024;07:37:48;726,563;14,54;0,00000;
470;;09/08/2024;07:37:49;726,486;14,54;0,00000;
471;;09/08/2024;07:37:50;726,486;14,54;0,00000;
472;;09/08/2024;07:37:51;726,364;14,54;0,00000;
473;;09/08/2024;07:37:52;726,379;14,54;0,00000;
474;;09/08/2024;07:37:53;726,364;14,54;0,00000;
475;;09/08/2024;07:37:54;726,334;14,56;0,00000;
476;;09/08/2024;07:37:55;726,410;14,54;0,00000;
477;;09/08/2024;07:37:56;726,440;14,56;0,00000;
478;;09/08/2024;07:37:57;726,440;14,56;0,00000;
479;;09/08/2024;07:37:58;726,410;14,54;0,00000;
480;;09/08/2024;07:37:59;726,410;14,56;0,00000;
481;;09/08/2024;07:38:00;726,379;14,54;0,00000;
482;;09/08/2024;07:38:01;726,410;14,54;0,00000;
483;;09/08/2024;07:38:02;726,379;14,54;0,00000;
484;;09/08/2024;07:38:03;726,334;14,54;0,00000;
485;;09/08/2024;07:38:04;726,379;14,56;0,00000;
486;;09/08/2024;07:38:05;726,440;14,54;0,00000;
487;;09/08/2024;07:38:06;726,517;14,56;0,00000;
488;;09/08/2024;07:38:07;726,517;14,56;0,00000;
489;;09/08/2024;07:38:08;726,669;14,54;0,00000;
490;;09/08/2024;07:38:09;726,685;14,56;0,00000;
491;;09/08/2024;07:38:10;726,715;14,56;0,00000;
492;;09/08/2024;07:38:11;726,715;14,54;0,00000;
493;;09/08/2024;07:38:12;726,517;14,56;0,00000;
494;;09/08/2024;07:38:13;726,334;14,56;0,00000;
495;;09/08/2024;07:38:14;726,379;14,54;0,00000;
496;;09/08/2024;07:38:15;726,517;14,56;0,00000;
497;;09/08/2024;07:38:16;726,379;14,56;0,00000;
498;;09/08/2024;07:38:17;726,486;14,56;0,00000;
499;;09/08/2024;07:38:18;726,440;14,54;0,00000;
500;;09/08/2024;07:38:19;726,410;14,54;0,00000;
501;;09/08/2024;07:38:20;726,410;14,56;0,00000;
502;;09/08/2024;07:38:21;726,440;14,56;0,00000;
503;;09/08/2024;07:38:22;726,791;14,54;0,00000;
504;;09/08/2024;07:38:23;726,959;14,56;0,00000;
505;;09/08/2024;07:38:24;726,837;14,56;0,00000;
506;;09/08/2024;07:38:25;726,822;14,54;0,00000;
507;;09/08/2024;07:38:26;726,822;14,56;0,00000;
508;;09/08/2024;07:38:27;726,837;14,56;0,00000;
509;;09/08/2024;07:38:28;726,791;14,56;0,00000;
510;;09/08/2024;07:38:29;726,898;14,56;0,00000;
511;;09/08/2024;07:38:30;726,822;14,56;0,00000;
512;;09/08/2024;07:38:31;726,837;14,56;0,00000;
513;;09/08/2024;07:38:32;726,868;14,56;0,00000;
514;;09/08/2024;07:38:33;726,822;14,56;0,00000;
515;;09/08/2024;07:38:34;726,837;14,56;0,00000;
516;;09/08/2024;07:38:35;726,868;14,56;0,00000;
517;;09/08/2024;07:38:36;726,837;14,56;0,00000;
518;;09/08/2024;07:38:37;726,822;14,56;0,00000;
519;;09/08/2024;07:38:38;726,868;14,56;0,00000;
520;;09/08/2024;07:38:39;726,822;14,56;0,00000;
521;;09/08/2024;07:38:40;726,898;14,58;0,00000;
522;;09/08/2024;07:38:41;726,822;14,56;0,00000;
523;;09/08/2024;07:38:42;726,868;14,56;0,00000;
524;;09/08/2024;07:38:43;726,868;14,56;0,00000;
525;;09/08/2024;07:38:44;726,837;14,56;0,00000;
526;;09/08/2024;07:38:45;726,837;14,58;0,00000;
527;;09/08/2024;07:38:46;726,837;14,56;0,00000;
528;;09/08/2024;07:38:47;726,837;14,56;0,00000;
529;;09/08/2024;07:38:48;726,807;14,56;0,00000;
530;;09/08/2024;07:38:49;726,837;14,56;0,00000;
531;;09/08/2024;07:38:50;726,837;14,56;0,00000;
532;;09/08/2024;07:38:51;726,822;14,56;0,00000;
533;;09/08/2024;07:38:52;726,913;14,56;0,00000;
534;;09/08/2024;07:38:53;726,837;14,56;0,00000;
535;;09/08/2024;07:38:54;726,868;14,56;0,00000;
536;;09/08/2024;07:38:55;726,868;14,58;0,00000;
537;;09/08/2024;07:38:56;726,837;14,58;0,00000;
538;;09/08/2024;07:38:57;726,807;14,58;0,00000;
539;;09/08/2024;07:38:58;726,761;14,56;0,00000;
540;;09/08/2024;07:38:59;726,837;14,56;0,00000;
541;;09/08/2024;07:39:00;726,837;14,58;0,00000;
542;;09/08/2024;07:39:01;726,837;14,58;0,00000;
543;;09/08/2024;07:39:02;726,807;14,56;0,00000;
544;;09/08/2024;07:39:03;726,868;14,56;0,00000;
545;;09/08/2024;07:39:04;726,791;14,56;0,00000;
546;;09/08/2024;07:39:05;726,807;14,58;0,00000;
547;;09/08/2024;07:39:06;726,807;14,56;0,00000;
548;;09/08/2024;07:39:07;726,807;14,58;0,00000;
549;;09/08/2024;07:39:08;726,807;14,56;0,00000;
550;;09/08/2024;07:39:09;726,791;14,56;0,00000;
551;;09/08/2024;07:39:10;726,837;14,58;0,00000;
552;;09/08/2024;07:39:11;726,807;14,58;0,00000;
553;;09/08/2024;07:39:12;726,807;14,58;0,00000;
554;;09/08/2024;07:39:13;726,791;14,58;0,00000;
555;;09/08/2024;07:39:14;726,837;14,56;0,00000;
556;;09/08/2024;07:39:15;726,791;14,56;0,00000;
557;;09/08/2024;07:39:16;726,822;14,56;0,00000;
558;;09/08/2024;07:39:17;726,791;14,58;0,00000;
559;;09/08/2024;07:39:18;726,791;14,58;0,00000;
560;;09/08/2024;07:39:19;726,822;14,58;0,00000;
561;;09/08/2024;07:39:20;726,791;14,58;0,00000;
562;;09/08/2024;07:39:21;726,837;14,56;0,00000;
563;;09/08/2024;07:39:22;726,791;14,58;0,00000;
564;;09/08/2024;07:39:23;726,837;14,58;0,00000;
565;;09/08/2024;07:39:24;726,807;14,58;0,00000;
566;;09/08/2024;07:39:25;726,791;14,58;0,00000;
567;;09/08/2024;07:39:26;726,807;14,58;0,00000;
568;;09/08/2024;07:39:27;726,807;14,58;0,00000;
569;;09/08/2024;07:39:28;726,791;14,58;0,00000;
570;;09/08/2024;07:39:29;726,791;14,56;0,00000;
571;;09/08/2024;07:39:30;726,730;14,58;0,00000;
572;;09/08/2024;07:39:31;726,730;14,58;0,00000;
573;;09/08/2024;07:39:32;726,883;14,56;0,00000;
574;;09/08/2024;07:39:33;726,791;14,58;0,00000;
575;;09/08/2024;07:39:34;726,868;14,58;0,00000;
576;;09/08/2024;07:39:35;726,791;14,58;0,00000;
577;;09/08/2024;07:39:36;726,837;14,58;0,00000;
578;;09/08/2024;07:39:37;726,837;14,56;0,00000;
579;;09/08/2024;07:39:38;726,791;14,58;0,00000;
580;;09/08/2024;07:39:39;726,868;14,58;0,00000;
581;;09/08/2024;07:39:40;726,791;14,58;0,00000;
582;;09/08/2024;07:39:41;726,761;14,58;0,00000;
583;;09/08/2024;07:39:42;726,807;14,58;0,00000;
584;;09/08/2024;07:39:43;726,761;14,58;0,00000;
585;;09/08/2024;07:39:44;726,807;14,58;0,00000;
586;;09/08/2024;07:39:45;726,807;14,58;0,00000;
587;;09/08/2024;07:39:46;726,791;14,58;0,00000;
588;;09/08/2024;07:39:47;726,791;14,58;0,00000;
589;;09/08/2024;07:39:48;726,807;14,58;0,00000;
590;;09/08/2024;07:39:49;726,761;14,56;0,00000;
591;;09/08/2024;07:39:50;726,791;14,58;0,00000;
592;;09/08/2024;07:39:51;726,807;14,58;0,00000;
593;;09/08/2024;07:39:52;726,761;14,58;0,00000;
594;;09/08/2024;07:39:53;726,807;14,58;0,00000;
595;;09/08/2024;07:39:54;726,791;14,58;0,00000;
596;;09/08/2024;07:39:55;726,807;14,58;0,00000;
597;;09/08/2024;07:39:56;726,791;14,58;0,00000;
598;;09/08/2024;07:39:57;726,807;14,58;0,00000;
599;;09/08/2024;07:39:58;726,807;14,58;0,00000;
600;;09/08/2024;07:39:59;726,959;14,58;0,00000;
601;;09/08/2024;07:40:00;726,791;14,58;0,00000;
602;;09/08/2024;07:40:01;726,791;14,58;0,00000;
603;;09/08/2024;07:40:02;726,807;14,58;0,00000;
604;;09/08/2024;07:40:03;726,807;14,58;0,00000;
605;;09/08/2024;07:40:04;726,761;14,58;0,00000;
606;;09/08/2024;07:40:05;726,807;14,58;0,00000;
607;;09/08/2024;07:40:06;726,791;14,58;0,00000;
608;;09/08/2024;07:40:07;726,685;14,58;0,00000;
609;;09/08/2024;07:40:08;726,868;14,58;0,00000;
610;;09/08/2024;07:40:09;726,837;14,58;0,00000;
611;;09/08/2024;07:40:10;726,807;14,58;0,00000;
612;;09/08/2024;07:40:11;726,807;14,58;0,00000;
613;;09/08/2024;07:40:12;726,761;14,58;0,00000;
614;;09/08/2024;07:40:13;726,868;14,58;0,00000;
615;;09/08/2024;07:40:14;726,913;14,58;0,00000;
616;;09/08/2024;07:40:15;726,837;14,58;0,00000;
617;;09/08/2024;07:40:16;726,868;14,58;0,00000;
618;;09/08/2024;07:40:17;726,837;14,59;0,00000;
619;;09/08/2024;07:40:18;726,807;14,58;0,00000;
620;;09/08/2024;07:40:19;726,868;14,58;0,00000;
621;;09/08/2024;07:40:20;726,837;14,58;0,00000;
622;;09/08/2024;07:40:21;726,807;14,58;0,00000;
623;;09/08/2024;07:40:22;726,837;14,58;0,00000;
624;;09/08/2024;07:40:23;726,883;14,58;0,00000;
625;;09/08/2024;07:40:24;726,868;14,58;0,00000;
626;;09/08/2024;07:40:25;726,837;14,58;0,00000;
627;;09/08/2024;07:40:26;726,883;14,58;0,00000;
628;;09/08/2024;07:40:27;726,837;14,59;0,00000;
629;;09/08/2024;07:40:28;726,837;14,58;0,00000;
630;;09/08/2024;07:40:29;726,868;14,58;0,00000;
631;;09/08/2024;07:40:30;726,868;14,58;0,00000;
632;;09/08/2024;07:40:31;726,837;14,58;0,00000;
633;;09/08/2024;07:40:32;726,883;14,59;0,00000;
634;;09/08/2024;07:40:33;726,883;14,58;0,00000;
635;;09/08/2024;07:40:34;726,868;14,59;0,00000;
636;;09/08/2024;07:40:35;726,868;14,59;0,00000;
637;;09/08/2024;07:40:36;726,883;14,59;0,00000;
638;;09/08/2024;07:40:37;726,837;14,59;0,00000;
639;;09/08/2024;07:40:38;726,837;14,58;0,00000;
640;;09/08/2024;07:40:39;726,868;14,58;0,00000;
641;;09/08/2024;07:40:40;726,868;14,59;0,00000;
642;;09/08/2024;07:40:41;726,837;14,58;0,00000;
643;;09/08/2024;07:40:42;726,883;14,58;0,00000;
644;;09/08/2024;07:40:43;726,868;14,58;0,00000;
645;;09/08/2024;07:40:44;726,837;14,58;0,00000;
646;;09/08/2024;07:40:45;726,868;14,58;0,00000;
647;;09/08/2024;07:40:46;726,944;14,59;0,00000;
648;;09/08/2024;07:40:47;726,883;14,58;0,00000;
649;;09/08/2024;07:40:48;726,883;14,58;0,00000;
650;;09/08/2024;07:40:49;726,883;14,58;0,00000;
651;;09/08/2024;07:40:50;726,913;14,59;0,00000;
652;;09/08/2024;07:40:51;726,883;14,58;0,00000;
653;;09/08/2024;07:40:52;726,868;14,59;0,00000;
654;;09/08/2024;07:40:53;726,868;14,59;0,00000;
655;;09/08/2024;07:40:54;726,883;14,58;0,00000;
656;;09/08/2024;07:40:55;726,837;14,59;0,00000;
657;;09/08/2024;07:40:56;726,837;14,58;0,00000;
658;;09/08/2024;07:40:57;726,883;14,59;0,00000;
659;;09/08/2024;07:40:58;726,837;14,58;0,00000;
660;;09/08/2024;07:40:59;726,868;14,59;0,00000;
661;;09/08/2024;07:41:00;726,837;14,58;0,00000;
662;;09/08/2024;07:41:01;726,837;14,59;0,00000;
663;;09/08/2024;07:41:02;726,868;14,59;0,00000;
664;;09/08/2024;07:41:03;726,837;14,59;0,00000;
665;;09/08/2024;07:41:04;726,883;14,59;0,00000;
666;;09/08/2024;07:41:05;726,883;14,59;0,00000;
667;;09/08/2024;07:41:06;726,883;14,59;0,00000;
668;;09/08/2024;07:41:07;726,868;14,58;0,00000;
669;;09/08/2024;07:41:08;726,868;14,58;0,00000;
670;;09/08/2024;07:41:09;726,868;14,59;0,00000;
671;;09/08/2024;07:41:10;726,868;14,59;0,00000;
672;;09/08/2024;07:41:11;726,837;14,59;0,00000;
673;;09/08/2024;07:41:12;726,883;14,58;0,00000;
674;;09/08/2024;07:41:13;726,837;14,58;0,00000;
675;;09/08/2024;07:41:14;726,868;14,59;0,00000;
676;;09/08/2024;07:41:15;726,868;14,58;0,00000;
677;;09/08/2024;07:41:16;726,807;14,58;0,00000;
678;;09/08/2024;07:41:17;726,837;14,59;0,00000;
679;;09/08/2024;07:41:18;726,837;14,58;0,00000;
680;;09/08/2024;07:41:19;726,837;14,59;0,00000;
681;;09/08/2024;07:41:20;726,837;14,58;0,00000;
682;;09/08/2024;07:41:21;726,868;14,59;0,00000;
683;;09/08/2024;07:41:22;726,807;14,59;0,00000;
684;;09/08/2024;07:41:23;726,807;14,59;0,00000;
685;;09/08/2024;07:41:24;726,807;14,59;0,00000;
686;;09/08/2024;07:41:25;726,807;14,59;0,00000;
687;;09/08/2024;07:41:26;726,868;14,59;0,00000;
688;;09/08/2024;07:41:27;726,837;14,59;0,00000;
689;;09/08/2024;07:41:28;726,791;14,59;0,00000;
690;;09/08/2024;07:41:29;726,868;14,59;0,00000;
691;;09/08/2024;07:41:30;726,837;14,59;0,00000;
692;;09/08/2024;07:41:31;726,807;14,59;0,00000;
693;;09/08/2024;07:41:32;726,791;14,58;0,00000;
694;;09/08/2024;07:41:33;726,837;14,59;0,00000;
695;;09/08/2024;07:41:34;726,791;14,59;0,00000;
696;;09/08/2024;07:41:35;726,837;14,59;0,00000;
697;;09/08/2024;07:41:36;726,807;14,59;0,00000;
698;;09/08/2024;07:41:37;726,837;14,59;0,00000;
699;;09/08/2024;07:41:38;726,807;14,59;0,00000;
700;;09/08/2024;07:41:39;726,837;14,59;0,00000;
701;;09/08/2024;07:41:40;726,807;14,59;0,00000;
702;;09/08/2024;07:41:41;726,791;14,59;0,00000;
703;;09/08/2024;07:41:42;726,807;14,59;0,00000;
704;;09/08/2024;07:41:43;726,807;14,59;0,00000;
705;;09/08/2024;07:41:44;726,791;14,59;0,00000;
706;;09/08/2024;07:41:45;726,807;14,59;0,00000;
707;;09/08/2024;07:41:46;726,807;14,59;0,00000;
708;;09/08/2024;07:41:47;726,807;14,58;0,00000;
709;;09/08/2024;07:41:48;726,730;14,59;0,00000;
710;;09/08/2024;07:41:49;726,791;14,59;0,00000;
711;;09/08/2024;07:41:50;726,807;14,59;0,00000;
712;;09/08/2024;07:41:51;726,791;14,59;0,00000;
713;;09/08/2024;07:41:52;726,837;14,59;0,00000;
714;;09/08/2024;07:41:53;726,837;14,59;0,00000;
715;;09/08/2024;07:41:54;726,807;14,59;0,00000;
716;;09/08/2024;07:41:55;726,807;14,59;0,00000;
717;;09/08/2024;07:41:56;726,837;14,59;0,00000;
718;;09/08/2024;07:41:57;726,883;14,59;0,00000;
719;;09/08/2024;07:41:58;726,837;14,59;0,00000;
720;;09/08/2024;07:41:59;726,837;14,59;0,00000;
721;;09/08/2024;07:42:00;726,837;14,59;0,00000;
722;;09/08/2024;07:42:01;726,868;14,59;0,00000;
723;;09/08/2024;07:42:02;726,868;14,59;0,00000;
724;;09/08/2024;07:42:03;726,807;14,59;0,00000;
725;;09/08/2024;07:42:04;726,868;14,59;0,00000;
726;;09/08/2024;07:42:05;726,868;14,59;0,00000;
727;;09/08/2024;07:42:06;726,883;14,59;0,00000;
728;;09/08/2024;07:42:07;726,837;14,59;0,00000;
729;;09/08/2024;07:42:08;726,868;14,59;0,00000;
730;;09/08/2024;07:42:09;726,868;14,59;0,00000;
731;;09/08/2024;07:42:10;726,807;14,59;0,00000;
732;;09/08/2024;07:42:11;726,837;14,59;0,00000;
733;;09/08/2024;07:42:12;726,883;14,59;0,00000;
734;;09/08/2024;07:42:13;726,883;14,59;0,00000;
735;;09/08/2024;07:42:14;726,837;14,59;0,00000;
736;;09/08/2024;07:42:15;726,868;14,59;0,00000;
737;;09/08/2024;07:42:16;726,883;14,59;0,00000;
738;;09/08/2024;07:42:17;726,883;14,59;0,00000;
739;;09/08/2024;07:42:18;726,883;14,59;0,00000;
740;;09/08/2024;07:42:19;726,837;14,59;0,00000;
741;;09/08/2024;07:42:20;726,883;14,59;0,00000;
742;;09/08/2024;07:42:21;726,868;14,59;0,00000;
743;;09/08/2024;07:42:22;726,837;14,59;0,00000;
744;;09/08/2024;07:42:23;726,913;14,59;0,00000;
745;;09/08/2024;07:42:24;726,868;14,59;0,00000;
746;;09/08/2024;07:42:25;726,868;14,59;0,00000;
747;;09/08/2024;07:42:26;726,837;14,59;0,00000;
748;;09/08/2024;07:42:27;726,868;14,59;0,00000;
749;;09/08/2024;07:42:28;726,868;14,59;0,00000;
750;;09/08/2024;07:42:29;726,868;14,59;0,00000;
751;;09/08/2024;07:42:30;726,868;14,59;0,00000;
752;;09/08/2024;07:42:31;726,868;14,61;0,00000;
753;;09/08/2024;07:42:32;726,883;14,59;0,00000;
754;;09/08/2024;07:42:33;726,868;14,59;0,00000;
755;;09/08/2024;07:42:34;726,868;14,59;0,00000;
756;;09/08/2024;07:42:35;726,852;14,61;0,00000;
757;;09/08/2024;07:42:36;726,852;14,59;0,00000;
758;;09/08/2024;07:42:37;726,852;14,59;0,00000;
759;;09/08/2024;07:42:38;726,852;14,59;0,00000;
760;;09/08/2024;07:42:39;726,883;14,59;0,00000;
761;;09/08/2024;07:42:40;726,868;14,59;0,00000;
762;;09/08/2024;07:42:41;726,837;14,61;0,00000;
763;;09/08/2024;07:42:42;726,868;14,59;0,00000;
764;;09/08/2024;07:42:43;726,837;14,61;0,00000;
765;;09/08/2024;07:42:44;726,868;14,61;0,00000;
766;;09/08/2024;07:42:45;726,913;14,61;0,00000;
767;;09/08/2024;07:42:46;726,883;14,59;0,00000;
768;;09/08/2024;07:42:47;726,852;14,61;0,00000;
769;;09/08/2024;07:42:48;726,852;14,59;0,00000;
770;;09/08/2024;07:42:49;726,852;14,59;0,00000;
771;;09/08/2024;07:42:50;726,944;14,59;0,00000;
772;;09/08/2024;07:42:51;726,883;14,58;0,00000;
773;;09/08/2024;07:42:52;726,883;14,59;0,00000;
774;;09/08/2024;07:42:53;726,883;14,59;0,00000;
775;;09/08/2024;07:42:54;726,913;14,59;0,00000;
776;;09/08/2024;07:42:55;726,868;14,59;0,00000;
777;;09/08/2024;07:42:56;726,883;14,61;0,00000;
778;;09/08/2024;07:42:57;726,837;14,59;0,00000;
779;;09/08/2024;07:42:58;726,868;14,61;0,00000;
780;;09/08/2024;07:42:59;726,868;14,59;0,00000;
781;;09/08/2024;07:43:00;726,852;14,61;0,00000;
782;;09/08/2024;07:43:01;726,852;14,59;0,00000;
783;;09/08/2024;07:43:02;726,852;14,61;0,00000;
784;;09/08/2024;07:43:03;726,883;14,59;0,00000;
785;;09/08/2024;07:43:04;726,852;14,59;0,00000;
786;;09/08/2024;07:43:05;726,868;14,59;0,00000;
787;;09/08/2024;07:43:06;726,868;14,59;0,00000;
788;;09/08/2024;07:43:07;726,883;14,61;0,00000;
789;;09/08/2024;07:43:08;726,868;14,59;0,00000;
790;;09/08/2024;07:43:09;726,837;14,59;0,00000;
791;;09/08/2024;07:43:10;726,868;14,59;0,00000;
792;;09/08/2024;07:43:11;726,868;14,59;0,00000;
793;;09/08/2024;07:43:12;726,807;14,61;0,00000;
794;;09/08/2024;07:43:13;726,868;14,59;0,00000;
795;;09/08/2024;07:43:14;726,837;14,59;0,00000;
796;;09/08/2024;07:43:15;726,868;14,59;0,00000;
797;;09/08/2024;07:43:16;726,868;14,61;0,00000;
798;;09/08/2024;07:43:17;726,868;14,59;0,00000;
799;;09/08/2024;07:43:18;726,883;14,59;0,00000;
800;;09/08/2024;07:43:19;726,883;14,61;0,00000;
801;;09/08/2024;07:43:20;726,868;14,59;0,00000;
802;;09/08/2024;07:43:21;726,807;14,61;0,00000;
803;;09/08/2024;07:43:22;726,807;14,61;0,00000;
804;;09/08/2024;07:43:23;726,868;14,59;0,00000;
805;;09/08/2024;07:43:24;726,837;14,59;0,00000;
806;;09/08/2024;07:43:25;726,837;14,59;0,00000;
807;;09/08/2024;07:43:26;726,868;14,61;0,00000;
808;;09/08/2024;07:43:27;726,837;14,59;0,00000;
809;;09/08/2024;07:43:28;726,807;14,61;0,00000;
810;;09/08/2024;07:43:29;726,837;14,59;0,00000;
811;;09/08/2024;07:43:30;726,868;14,59;0,00000;
812;;09/08/2024;07:43:31;726,883;14,61;0,00000;
813;;09/08/2024;07:43:32;726,868;14,61;0,00000;
814;;09/08/2024;07:43:33;726,868;14,59;0,00000;
815;;09/08/2024;07:43:34;726,868;14,61;0,00000;
816;;09/08/2024;07:43:35;726,852;14,61;0,00000;
817;;09/08/2024;07:43:36;726,883;14,61;0,00000;
818;;09/08/2024;07:43:37;726,883;14,59;0,00000;
819;;09/08/2024;07:43:38;726,852;14,59;0,00000;
820;;09/08/2024;07:43:39;726,852;14,61;0,00000;
821;;09/08/2024;07:43:40;726,868;14,59;0,00000;
822;;09/08/2024;07:43:41;726,868;14,61;0,00000;
823;;09/08/2024;07:43:42;726,837;14,61;0,00000;
824;;09/08/2024;07:43:43;726,883;14,61;0,00000;
825;;09/08/2024;07:43:44;726,837;14,61;0,00000;
826;;09/08/2024;07:43:45;726,852;14,61;0,00000;
827;;09/08/2024;07:43:46;726,883;14,61;0,00000;
828;;09/08/2024;07:43:47;726,883;14,61;0,00000;
829;;09/08/2024;07:43:48;726,929;14,59;0,00000;
830;;09/08/2024;07:43:49;726,883;14,59;0,00000;
831;;09/08/2024;07:43:50;726,883;14,61;0,00000;
832;;09/08/2024;07:43:51;726,913;14,61;0,00000;
833;;09/08/2024;07:43:52;726,852;14,59;0,00000;
834;;09/08/2024;07:43:53;726,929;14,61;0,00000;
835;;09/08/2024;07:43:54;726,929;14,59;0,00000;
836;;09/08/2024;07:43:55;726,883;14,59;0,00000;
837;;09/08/2024;07:43:56;726,913;14,61;0,00000;
838;;09/08/2024;07:43:57;726,913;14,61;0,00000;
839;;09/08/2024;07:43:58;726,944;14,61;0,00000;
840;;09/08/2024;07:43:59;726,883;14,59;0,00000;
841;;09/08/2024;07:44:00;726,837;14,59;0,00000;
842;;09/08/2024;07:44:01;726,578;14,59;0,00000;
843;;09/08/2024;07:44:02;726,608;14,59;0,00000;
844;;09/08/2024;07:44:03;726,715;14,61;0,00000;
845;;09/08/2024;07:44:04;726,639;14,59;0,00000;
846;;09/08/2024;07:44:05;726,837;14,61;0,00000;
847;;09/08/2024;07:44:06;726,807;14,61;0,00000;
848;;09/08/2024;07:44:07;726,685;14,61;0,00000;
849;;09/08/2024;07:44:08;726,883;14,59;0,00000;
850;;09/08/2024;07:44:09;726,761;14,61;0,00000;
851;;09/08/2024;07:44:10;726,761;14,59;0,00000;
852;;09/08/2024;07:44:11;726,807;14,61;0,00000;
853;;09/08/2024;07:44:12;726,868;14,61;0,00000;
854;;09/08/2024;07:44:13;726,913;14,61;0,00000;
855;;09/08/2024;07:44:14;726,654;14,61;0,00000;
856;;09/08/2024;07:44:15;726,837;14,61;0,00000;
857;;09/08/2024;07:44:16;726,852;14,61;0,00000;
858;;09/08/2024;07:44:17;726,852;14,61;0,00000;
859;;09/08/2024;07:44:18;726,883;14,59;0,00000;
860;;09/08/2024;07:44:19;726,883;14,61;0,00000;
861;;09/08/2024;07:44:20;726,883;14,59;0,00000;
862;;09/08/2024;07:44:21;726,868;14,61;0,00000;
863;;09/08/2024;07:44:22;726,868;14,59;0,00000;
864;;09/08/2024;07:44:23;726,868;14,59;0,00000;
865;;09/08/2024;07:44:24;726,868;14,59;0,00000;
866;;09/08/2024;07:44:25;726,852;14,61;0,00000;
867;;09/08/2024;07:44:26;726,852;14,61;0,00000;
868;;09/08/2024;07:44:27;726,883;14,59;0,00000;
869;;09/08/2024;07:44:28;726,852;14,61;0,00000;
870;;09/08/2024;07:44:29;726,837;14,61;0,00000;
871;;09/08/2024;07:44:30;726,837;14,61;0,00000;
872;;09/08/2024;07:44:31;726,807;14,61;0,00000;
873;;09/08/2024;07:44:32;726,852;14,59;0,00000;
874;;09/08/2024;07:44:33;726,837;14,61;0,00000;
875;;09/08/2024;07:44:34;726,852;14,61;0,00000;
876;;09/08/2024;07:44:35;726,837;14,61;0,00000;
877;;09/08/2024;07:44:36;726,837;14,61;0,00000;
878;;09/08/2024;07:44:37;726,852;14,61;0,00000;
879;;09/08/2024;07:44:38;726,883;14,61;0,00000;
880;;09/08/2024;07:44:39;726,837;14,59;0,00000;
881;;09/08/2024;07:44:40;726,837;14,61;0,00000;
882;;09/08/2024;07:44:41;726,837;14,61;0,00000;
883;;09/08/2024;07:44:42;726,837;14,61;0,00000;
884;;09/08/2024;07:44:43;726,837;14,61;0,00000;
885;;09/08/2024;07:44:44;726,837;14,59;0,00000;
886;;09/08/2024;07:44:45;726,837;14,61;0,00000;
887;;09/08/2024;07:44:46;726,837;14,61;0,00000;
888;;09/08/2024;07:44:47;726,807;14,61;0,00000;
889;;09/08/2024;07:44:48;726,807;14,61;0,00000;
890;;09/08/2024;07:44:49;726,883;14,61;0,00000;
891;;09/08/2024;07:44:50;726,852;14,61;0,00000;
892;;09/08/2024;07:44:51;726,852;14,61;0,00000;
893;;09/08/2024;07:44:52;726,852;14,61;0,00000;
894;;09/08/2024;07:44:53;726,837;14,61;0,00000;
895;;09/08/2024;07:44:54;726,837;14,61;0,00000;
896;;09/08/2024;07:44:55;726,852;14,61;0,00000;
897;;09/08/2024;07:44:56;726,852;14,61;0,00000;
898;;09/08/2024;07:44:57;726,837;14,61;0,00000;
899;;09/08/2024;07:44:58;726,837;14,61;0,00000;
900;;09/08/2024;07:44:59;726,959;14,61;0,00000;
901;;09/08/2024;07:45:00;726,929;14,61;0,00000;
902;;09/08/2024;07:45:01;726,883;14,61;0,00000;
903;;09/08/2024;07:45:02;726,913;14,61;0,00000;
904;;09/08/2024;07:45:03;726,837;14,61;0,00000;
905;;09/08/2024;07:45:04;726,929;14,61;0,00000;
906;;09/08/2024;07:45:05;726,883;14,61;0,00000;
907;;09/08/2024;07:45:06;726,883;14,61;0,00000;
908;;09/08/2024;07:45:07;726,852;14,61;0,00000;
909;;09/08/2024;07:45:08;727,112;14,61;0,00000;
910;;09/08/2024;07:45:09;726,959;14,61;0,00000;
911;;09/08/2024;07:45:10;726,959;14,61;0,00000;
912;;09/08/2024;07:45:11;726,929;14,61;0,00000;
913;;09/08/2024;07:45:12;726,959;14,61;0,00000;
914;;09/08/2024;07:45:13;726,990;14,61;0,00000;
915;;09/08/2024;07:45:14;726,929;14,61;0,00000;
916;;09/08/2024;07:45:15;726,852;14,61;0,00000;
917;;09/08/2024;07:45:16;726,929;14,61;0,00000;
918;;09/08/2024;07:45:17;726,761;14,59;0,00000;
919;;09/08/2024;07:45:18;726,807;14,61;0,00000;
920;;09/08/2024;07:45:19;726,883;14,61;0,00000;
